"NLA_ID","Comid","MaxDist","PercentImperv_MaxDist","ImpervAreaKm2_MaxDist","PercentNA_MaxDist","WaterKm2_MaxDist","IceSnowKm2_MaxDist","DevOpenKm2_MaxDist","DevLowKm2_MaxDist","DevMedKm2_MaxDist","DevHighKm2_MaxDist","BarrenKm2_MaxDist","DeciduousKm2_MaxDist","EvergreenKm2_MaxDist","MixedForKm2_MaxDist","ShrubKm2_MaxDist","GrassKm2_MaxDist","PastureKm2_MaxDist","CropsKm2_MaxDist","WoodyWetKm2_MaxDist","HerbWetKm2_MaxDist","NLCD_NA_Per_MaxDist","WaterPer_MaxDist","IceSnowPer_MaxDist","DevOpenPer_MaxDist","DevLowPer_MaxDist","DevMedPer_MaxDist","DevHighPer_MaxDist","BarrenPer_MaxDist","DeciduousPer_MaxDist","EvergreenPer_MaxDist","MixedForPer_MaxDist","ShrubPer_MaxDist","GrassPer_MaxDist","PasturePer_MaxDist","CropsPer_MaxDist","WoodyWetPer_MaxDist","HerbWetPer_MaxDist","PercentImperv_300m","ImpervAreaKm2_300m","PercentNA_300m","WaterKm2_300m","IceSnowKm2_300m","DevOpenKm2_300m","DevLowKm2_300m","DevMedKm2_300m","DevHighKm2_300m","BarrenKm2_300m","DeciduousKm2_300m","EvergreenKm2_300m","MixedForKm2_300m","ShrubKm2_300m","GrassKm2_300m","PastureKm2_300m","CropsKm2_300m","WoodyWetKm2_300m","HerbWetKm2_300m","NLCD_NA_Per_300m","WaterPer_300m","IceSnowPer_300m","DevOpenPer_300m","DevLowPer_300m","DevMedPer_300m","DevHighPer_300m","BarrenPer_300m","DeciduousPer_300m","EvergreenPer_300m","MixedForPer_300m","ShrubPer_300m","GrassPer_300m","PasturePer_300m","CropsPer_300m","WoodyWetPer_300m","HerbWetPer_300m","PercentImperv_1500m","ImpervAreaKm2_1500m","PercentNA_1500m","WaterKm2_1500m","IceSnowKm2_1500m","DevOpenKm2_1500m","DevLowKm2_1500m","DevMedKm2_1500m","DevHighKm2_1500m","BarrenKm2_1500m","DeciduousKm2_1500m","EvergreenKm2_1500m","MixedForKm2_1500m","ShrubKm2_1500m","GrassKm2_1500m","PastureKm2_1500m","CropsKm2_1500m","WoodyWetKm2_1500m","HerbWetKm2_1500m","NLCD_NA_Per_1500m","WaterPer_1500m","IceSnowPer_1500m","DevOpenPer_1500m","DevLowPer_1500m","DevMedPer_1500m","DevHighPer_1500m","BarrenPer_1500m","DeciduousPer_1500m","EvergreenPer_1500m","MixedForPer_1500m","ShrubPer_1500m","GrassPer_1500m","PasturePer_1500m","CropsPer_1500m","WoodyWetPer_1500m","HerbWetPer_1500m","PercentImperv_3000m","ImpervAreaKm2_3000m","PercentNA_3000m","WaterKm2_3000m","IceSnowKm2_3000m","DevOpenKm2_3000m","DevLowKm2_3000m","DevMedKm2_3000m","DevHighKm2_3000m","BarrenKm2_3000m","DeciduousKm2_3000m","EvergreenKm2_3000m","MixedForKm2_3000m","ShrubKm2_3000m","GrassKm2_3000m","PastureKm2_3000m","CropsKm2_3000m","WoodyWetKm2_3000m","HerbWetKm2_3000m","NLCD_NA_Per_3000m","WaterPer_3000m","IceSnowPer_3000m","DevOpenPer_3000m","DevLowPer_3000m","DevMedPer_3000m","DevHighPer_3000m","BarrenPer_3000m","DeciduousPer_3000m","EvergreenPer_3000m","MixedForPer_3000m","ShrubPer_3000m","GrassPer_3000m","PasturePer_3000m","CropsPer_3000m","WoodyWetPer_3000m","HerbWetPer_3000m"
"NLA06608-1871",22033983,127,0,0,0,0.0288,0,0.0054,0,0,0,0,0.4869,0.0909,0.0045,0.018,0,0,0,0.0027,0,0,4.52,0,0.85,0,0,0,0,76.44,14.27,0.71,2.83,0,0,0,0.42,0,0.13,0.002,0,0.0288,0,0.0414,0,0,0,0,1.0935,0.3465,0.0045,0.045,0.0045,0,0,0.0171,0,0,1.82,0,2.62,0,0,0,0,69.17,21.92,0.28,2.85,0.28,0,0,1.08,0,0.08,0.01,0,0.2466,0,0.2619,0,0,0,0,8.2278,2.5524,0.1413,0.2727,0.5004,0.4149,0,0.0918,0,0,1.94,0,2.06,0,0,0,0,64.73,20.08,1.11,2.15,3.94,3.26,0,0.72,0,0.16,0.061,0,0.3519,0,1.2897,0.0045,0.0045,0,0.0612,20.2743,7.8237,0.441,1.2411,2.4777,4.8915,0,0.2115,0,0,0.9,0,3.3,0.01,0.01,0,0.16,51.89,20.02,1.13,3.18,6.34,12.52,0,0.54,0
"NLA06608-1873",24286248,895,0.9,0.279,0,0.3573,0,1.5399,0.2574,0.0315,0,0.5994,0.2403,24.1992,1.0647,2.007,0.2556,0,0,0.2997,0.1161,0,1.15,0,4.97,0.83,0.1,0,1.94,0.78,78.14,3.44,6.48,0.83,0,0,0.97,0.37,1.58,0.163,0,0.306,0,0.8586,0.126,0.027,0,0.3384,0.0882,7.5996,0.3492,0.3447,0.1206,0,0,0.0792,0.0531,0,2.97,0,8.34,1.22,0.26,0,3.29,0.86,73.85,3.39,3.35,1.17,0,0,0.77,0.52,0.75,0.402,0,0.3897,0,2.0952,0.4914,0.0324,0,1.08,0.405,42.1443,1.7577,3.825,0.6426,0,0,0.5751,0.1926,0,0.73,0,3.91,0.92,0.06,0,2.01,0.76,78.58,3.28,7.13,1.2,0,0,1.07,0.36,0.7,0.823,0,0.8244,0.0675,3.6441,1.3194,0.0711,0,1.8621,0.7524,90.9387,2.952,11.2581,2.4975,0,0,1.2843,0.3978,0,0.7,0.06,3.09,1.12,0.06,0,1.58,0.64,77.15,2.5,9.55,2.12,0,0,1.09,0.34
"NLA06608-1874",10091588,615,3.32,0.354,0,0.2979,0,1.4463,0.2826,0.306,0.0099,0.0171,0.0738,1.3545,0,6.0192,0.0045,0.6678,0.1332,0.0306,0.0252,0,2.79,0,13.56,2.65,2.87,0.09,0.16,0.69,12.7,0,56.42,0.04,6.26,1.25,0.29,0.24,3.64,0.183,0,0.279,0,1.1421,0.1458,0.1386,0,0.0063,0.0333,0.4131,0,2.349,0,0.369,0.1206,0.0108,0.0252,0,5.54,0,22.69,2.9,2.75,0,0.13,0.66,8.21,0,46.67,0,7.33,2.4,0.21,0.5,2.6,0.769,0,0.2979,0,2.0934,0.6894,0.6714,0.0342,0.09,0.5067,3.915,0,18.4644,0.009,2.4426,0.234,0.0873,0.0252,0,1.01,0,7.08,2.33,2.27,0.12,0.3,1.71,13.24,0,62.46,0.03,8.26,0.79,0.3,0.09,1.42,1.025,0,0.2979,0,2.9673,1.0035,0.8352,0.0441,0.099,4.3038,8.5095,0.0144,46.8477,0.0639,6.4782,0.6426,0.2025,0.0252,0,0.41,0,4.1,1.39,1.15,0.06,0.14,5.95,11.76,0.02,64.76,0.09,8.96,0.89,0.28,0.03
"NLA06608-1879",167800861,1090,0.58,0.15,0,2.3751,0,1.1637,0.2061,0.054,0.0045,0,0.2628,0,0,0,3.2877,2.9322,13.3893,0.0063,2.1429,0,9.2,0,4.51,0.8,0.21,0.02,0,1.02,0,0,0,12.73,11.35,51.85,0.02,8.3,0.59,0.042,0,0.5661,0,0.3141,0.0702,0.0126,0,0,0.0729,0,0,0,1.4904,0.8046,3.1167,0.0063,0.7218,0,7.89,0,4.38,0.98,0.18,0,0,1.02,0,0,0,20.77,11.21,43.43,0.09,10.06,0.81,0.298,0,4.2651,0,1.7262,0.3312,0.1737,0.0108,0,0.315,0,0,0,4.5765,3.6702,18.8154,0.0063,2.9241,0,11.59,0,4.69,0.9,0.47,0.03,0,0.86,0,0,0,12.43,9.97,51.11,0.02,7.94,0.65,0.556,0,14.5152,0,3.8367,0.6309,0.2214,0.0243,0,0.5355,0,0,0,7.9605,5.2236,46.6812,0.0171,5.8518,0,16.98,0,4.49,0.74,0.26,0.03,0,0.63,0,0,0,9.31,6.11,54.6,0.02,6.84
"NLA06608-1884",17539867,184,3.83,0.039,0,0.0594,0,0.0756,0.0405,0.0252,0.0081,0,0.3501,0,0,0,0.1404,0.1215,0.1161,0.0108,0.0702,0,5.83,0,7.43,3.98,2.48,0.8,0,34.39,0,0,0,13.79,11.94,11.4,1.06,6.9,2.93,0.051,0,0.099,0,0.1278,0.0504,0.0342,0.0081,0,0.5616,0,0,0,0.2196,0.2637,0.2727,0.0108,0.0936,0,5.68,0,7.34,2.89,1.96,0.46,0,32.24,0,0,0,12.61,15.14,15.65,0.62,5.37,1.15,0.158,0,1.368,0,0.6309,0.2151,0.054,0.0081,0,4.4136,0.0531,0,0,1.2933,2.8971,2.0151,0.1251,0.6444,0,9.97,0,4.6,1.57,0.39,0.06,0,32.17,0.39,0,0,9.43,21.12,14.69,0.91,4.7,2.65,1.088,0,4.6215,0,3.1923,1.4787,0.4401,0.0684,0.0144,10.8468,0.1233,0,0,2.9925,6.84,8.8785,0.5094,0.9945,0,11.27,0,7.79,3.61,1.07,0.17,0.04,26.46,0.3,0,0,7.3,16.68,21.65,1.24,2.43
"NLA06608-1893",11137894,510,0.23,0.039,0,0.0207,0,0,0,0,0,0.0216,0,0,0,14.5404,1.2339,0.3546,0.0081,0.6642,0.0081,0,0.12,0,0,0,0,0,0.13,0,0,0,86.28,7.32,2.1,0.05,3.94,0.05,0.25,0.025,0,0.0207,0,0,0,0,0,0.0027,0,0,0,8.7156,0.7776,0.288,0.0081,0.3627,0.0081,0,0.2,0,0,0,0,0,0.03,0,0,0,85.58,7.64,2.83,0.08,3.56,0.08,0.18,0.081,0,0.0207,0,0,0,0,0,0.0351,0,0,0,38.8638,3.1374,0.4815,0.0081,1.7964,0.0243,0,0.05,0,0,0,0,0,0.08,0,0,0,87.6,7.07,1.09,0.02,4.05,0.05,0.13,0.125,0,0.0207,0,0,0,0,0,0.0486,0,0,0,80.9136,9.0738,0.5067,0.0081,2.3274,0.0243,0,0.02,0,0,0,0,0,0.05,0,0,0,87.08,9.76,0.55,0.01,2.5,0.03
"NLA06608-1894",23703939,220,0.13,0.001,0,0.0468,0,0.0153,0,0,0,0,0,0.2691,0,0.0846,0.0099,0,0,0,0.3501,0,6.03,0,1.97,0,0,0,0,0,34.68,0,10.9,1.28,0,0,0,45.12,0.09,0.001,0,0.0468,0,0.0468,0,0,0,0,0,0.4014,0,0.1035,0.0117,0,0,0.0036,0.4923,0,4.23,0,4.23,0,0,0,0,0,36.29,0,9.36,1.06,0,0,0.33,44.51,0.25,0.027,0,0.4212,0,0.3663,0.0198,0.0072,0,0.5355,0,7.6878,0,0.3339,0.1422,0,0,0.0135,1.2915,0,3.89,0,3.39,0.18,0.07,0,4.95,0,71.06,0,3.09,1.31,0,0,0.12,11.94,0.09,0.032,0,0.5976,0,0.7101,0.0198,0.0072,0,1.1052,0,30.7944,0,0.6093,0.3159,0,0,0.0135,1.2915,0,1.69,0,2,0.06,0.02,0,3.12,0,86.83,0,1.72,0.89,0,0,0.04,3.64
"NLA06608-1906",6127083,182,20.32,0.215,0,0.0324,0,0.288,0.2484,0.1593,0,0,0.1395,0.0279,0,0.0018,0.0162,0.0162,0,0.0324,0.0963,0,3.06,0,27.22,23.48,15.06,0,0,13.19,2.64,0,0.17,1.53,1.53,0,3.06,9.1,23.53,0.409,0,0.0324,0,0.3663,0.4068,0.3537,0.0099,0,0.2799,0.0342,0,0.0054,0.0315,0.0315,0,0.0396,0.1467,0,1.86,0,21.08,23.41,20.35,0.57,0,16.1,1.97,0,0.31,1.81,1.81,0,2.28,8.44,18.45,2.435,0,0.1728,0,1.3428,2.1357,2.2959,0.189,0.0126,4.329,0.3591,0.1467,0.1368,0.0531,0.5499,0.0711,1.1385,0.2682,0,1.31,0,10.17,16.18,17.39,1.43,0.1,32.79,2.72,1.11,1.04,0.4,4.17,0.54,8.62,2.03,13.53,5.403,0,2.2077,0,3.231,4.8654,4.7619,0.6651,0.0369,14.967,0.9612,0.4941,0.4644,0.4959,1.9044,0.1584,3.7548,0.9747,0,5.53,0,8.09,12.18,11.92,1.67,0.09,37.47,2.41,1.24,1.16,1.24,4.77,0.4,9.4,2.44
"NLA06608-1908",10106661,108,0,0,0,0.009,0,0,0,0,0,0,0.2709,0.0144,0,0,0,0.0036,0.0108,0,0,0,2.91,0,0,0,0,0,0,87.67,4.66,0,0,0,1.17,3.5,0,0,0.1,0.001,0,0.009,0,0.0072,0,0,0,0,0.8262,0.0981,0,0,0,0.0432,0.0153,0,0,0,0.9,0,0.72,0,0,0,0,82.7,9.82,0,0,0,4.32,1.53,0,0,0.14,0.014,0,0.009,0,0.1989,0,0,0,0,7.7688,0.7632,0.0063,0.018,0.3366,0.9999,0.1134,0,0,0,0.09,0,1.95,0,0,0,0,76.06,7.47,0.06,0.18,3.3,9.79,1.11,0,0,0.36,0.124,0,0.0666,0,1.1349,0.1341,0,0.0135,0,25.4142,1.305,0.0198,0.0738,1.431,3.7584,0.8964,0.0045,0,0,0.19,0,3.31,0.39,0,0.04,0,74.2,3.81,0.06,0.22,4.18,10.97,2.62,0.01,0
"NLA06608-1910",6840263,227,0,0,0,0.1287,0,0,0,0,0,0,0.2466,0.0495,0.1575,0,0.0216,0,0,0.2367,0.0045,0,15.23,0,0,0,0,0,0,29.18,5.86,18.64,0,2.56,0,0,28.01,0.53,0,0,0,0.1314,0,0,0,0,0,0,0.3987,0.0621,0.2043,0,0.045,0,0,0.3285,0.0045,0,11.18,0,0,0,0,0,0,33.93,5.29,17.39,0,3.83,0,0,27.96,0.38,0.03,0.003,0,0.1314,0,0.1206,0,0,0,0,5.3604,0.3879,2.0394,0.2529,0.5994,0,0,2.2581,0.0783,0,1.17,0,1.07,0,0,0,0,47.74,3.45,18.16,2.25,5.34,0,0,20.11,0.7,0.12,0.043,0,0.1656,0,0.4752,0.1017,0,0,0,13.4442,2.2842,6.4611,1.4238,1.5021,0,0.0198,9.9891,0.4095,0,0.46,0,1.31,0.28,0,0,0,37.06,6.3,17.81,3.92,4.14,0,0.05,27.54,1.13
"NLA06608-1930",24465860,169,0.4,0.013,0,0.3213,0,0.0639,0.0027,0.0054,0,0,0.0027,0.1935,9e-04,1.5615,0.2232,0.1143,0.7488,0.0369,0.0054,0,9.8,0,1.95,0.08,0.16,0,0,0.08,5.9,0.03,47.61,6.8,3.48,22.83,1.13,0.16,0.34,0.02,0,0.3402,0,0.1188,0.0027,0.0054,0,0,0.0036,0.2367,0.0054,2.5155,0.4662,0.3456,1.7136,0.0369,0.0099,0,5.86,0,2.05,0.05,0.09,0,0,0.06,4.08,0.09,43.36,8.04,5.96,29.54,0.64,0.17,0.27,0.084,0,0.7875,0,0.8793,0.0072,0.0054,0,0,0.1575,1.0377,0.0099,11.457,1.8711,0.9531,13.0194,0.3339,0.0837,0,2.57,0,2.87,0.02,0.02,0,0,0.51,3.39,0.03,37.44,6.11,3.11,42.54,1.09,0.27,0.27,0.192,0,1.2015,0,2.0466,0.1017,0.0144,0,0,0.7902,5.6025,0.0144,27.3474,3.3975,1.8486,28.6533,0.8559,0.1071,0,1.67,0,2.84,0.14,0.02,0,0,1.1,7.78,0.02,37.99,4.72,2.57,39.81,1.19,0.15
"NLA06608-1936",879024,271,28.98,1.209,0,0.306,0,0.216,1.8783,0.6624,0.1377,0,0.8307,0,0,0,0.0126,0.126,9e-04,0.0018,0,0,7.33,0,5.18,45.02,15.88,3.3,0,19.91,0,0,0,0.3,3.02,0.02,0.04,0,29.21,1.346,0,0.3177,0,0.2592,2.0673,0.7362,0.1602,0,0.8964,0,0,0,0.0144,0.1512,0.0036,0.0018,0,0,6.89,0,5.62,44.86,15.98,3.48,0,19.45,0,0,0,0.31,3.28,0.08,0.04,0,22.57,5.335,0,0.6156,0,3.1014,7.5888,2.9799,0.6417,0.0594,5.9373,0.0288,0.0135,0,0.0711,1.5453,0.7893,0.2637,0,0,2.6,0,13.12,32.11,12.61,2.71,0.25,25.12,0.12,0.06,0,0.3,6.54,3.34,1.12,0,18.04,10.641,0,0.7974,0,6.4377,12.8187,6.8976,1.5822,0.414,14.7897,0.2853,0.099,0.0405,0.3303,6.363,7.3458,0.7749,0.0045,0,1.35,0,10.91,21.73,11.69,2.68,0.7,25.08,0.48,0.17,0.07,0.56,10.79,12.45,1.31,0.01
"NLA06608-1948",16031172,302,0.06,0.002,0,0.441,0,0,0,0,0,0,0.063,0,0.009,0,2.4543,0,0,0.2142,0.2403,0,12.89,0,0,0,0,0,0,1.84,0,0.26,0,71.72,0,0,6.26,7.02,0.06,0.002,0,0.4392,0,0,0,0,0,0,0.063,0,0.009,0,2.4318,0,0,0.2133,0.2376,0,12.94,0,0,0,0,0,0,1.86,0,0.27,0,71.65,0,0,6.28,7,0.11,0.023,0,6.4026,0,0,0,0,0,0,0.1674,0.0081,0.0756,0,12.816,0,0,0.783,1.4184,0,29.54,0,0,0,0,0,0,0.77,0.04,0.35,0,59.14,0,0,3.61,6.55,0.21,0.118,0,11.6982,0,0,0,0,0,0,0.4482,0.0081,0.1188,0.1782,36.8172,0,0.2223,1.6344,5.4792,0,20.67,0,0,0,0,0,0,0.79,0.01,0.21,0.31,65.04,0,0.39,2.89,9.68
"NLA06608-1953",22926950,309,2.44,0.11,0,0.0693,0,0.2025,0.1764,0.0153,0,0,0,3.3147,0.0045,0.4905,0.1242,0,0,0.1098,0,0,1.54,0,4.49,3.91,0.34,0,0,0,73.55,0.1,10.88,2.76,0,0,2.44,0,2.5,0.109,0,0.0684,0,0.2025,0.1755,0.0153,0,0,0,3.2067,0.0045,0.4599,0.1215,0,0,0.1089,0,0,1.57,0,4.64,4.02,0.35,0,0,0,73.5,0.1,10.54,2.78,0,0,2.5,0,0.69,0.185,0,0.1539,0,0.2322,0.2781,0.0153,0,0,0,19.8243,0.1179,3.8151,1.5264,0.0171,0,0.6696,0,0,0.58,0,0.87,1.04,0.06,0,0,0,74.39,0.44,14.32,5.73,0.06,0,2.51,0,0.51,0.34,0,0.7128,0,0.3375,0.3519,0.0153,0,0,0,50.6268,0.2259,8.0775,4.8924,0.0684,0,1.2546,0,0,1.07,0,0.51,0.53,0.02,0,0,0,76.06,0.34,12.14,7.35,0.1,0,1.88,0
"NLA06608-1958",23756364,553,0.2,0.05,0,0.405,0,0.0153,0.0117,0.0045,0,1.4013,0.0333,20.8197,0.0909,2.0295,0.1197,0,0,0,0,0,1.62,0,0.06,0.05,0.02,0,5.62,0.13,83.51,0.36,8.14,0.48,0,0,0,0,0.34,0.047,0,0.3924,0,0.0117,0.0117,0.0018,0,1.3986,0.027,11.412,0.0342,0.5508,0.0396,0,0,0,0,0,2.83,0,0.08,0.08,0.01,0,10.08,0.19,82.22,0.25,3.97,0.29,0,0,0,0,0.1,0.066,0,0.4644,0,0.1323,0.0117,0.0063,0,1.4013,0.0675,51.5133,0.2268,10.7226,0.8811,0,0,0.0135,0,0,0.71,0,0.2,0.02,0.01,0,2.14,0.1,78.72,0.35,16.39,1.35,0,0,0.02,0,0.11,0.144,0,0.5454,0,1.3923,0.0459,0.036,0,1.4499,0.1008,104.8383,0.4599,24.6699,1.1115,0.0063,0,0.0207,0,0,0.4,0,1.03,0.03,0.03,0,1.08,0.07,77.84,0.34,18.32,0.83,0,0,0.02,0
"NLA06608-1959",11473406,1190,0.29,0.141,0,3.5901,0,1.881,0.0747,0.0045,0,0.0315,0.2772,0.0045,0,0,2.1303,8.766,24.2541,0.0072,7.9614,0,7.33,0,3.84,0.15,0.01,0,0.06,0.57,0.01,0,0,4.35,17.9,49.52,0.01,16.25,0.54,0.073,0,1.2555,0,0.7281,0.0666,0.0045,0,0,0.1305,0.0045,0,0,1.2609,3.6333,2.5461,0.0072,3.9816,0,9.22,0,5.35,0.49,0.03,0,0,0.96,0.03,0,0,9.26,26.68,18.7,0.05,29.24,0.27,0.168,0,4.4793,0,2.2995,0.0774,0.0045,0,0.0648,0.3582,0.0045,0,0,2.4021,10.7982,32.5431,0.0072,8.928,0,7.23,0,3.71,0.12,0.01,0,0.1,0.58,0.01,0,0,3.88,17.43,52.52,0.01,14.41,0.28,0.371,0,8.586,0,4.7628,0.1944,0.0198,0,0.2709,1.0917,0.0045,0,0,3.4632,26.4852,71.145,0.0072,15.1542,0,6.54,0,3.63,0.15,0.02,0,0.21,0.83,0,0,0,2.64,20.19,54.23,0.01,11.55
"NLA06608-1960",21783714,691,0.94,0.212,0,6.5151,0,1.0584,0.3105,0.0621,0.0135,0,4.1796,0.1692,0,0,4.9941,5.2497,0,0,0.0576,0,28.82,0,4.68,1.37,0.27,0.06,0,18.49,0.75,0,0,22.09,23.22,0,0,0.25,1.19,0.134,0,4.5342,0,0.5022,0.1773,0.0621,0.0135,0,2.1114,0.0792,0,0,2.178,1.6209,0,0,0,0,40.2,0,4.45,1.57,0.55,0.12,0,18.72,0.7,0,0,19.31,14.37,0,0,0,1.34,0.623,0,8.5338,0,3.1311,0.8928,0.1476,0.027,0,7.236,0.3582,0,0,12.8448,12.5415,0.4086,0,0.2277,0,18.41,0,6.76,1.93,0.32,0.06,0,15.61,0.77,0,0,27.71,27.06,0.88,0,0.49,1.37,1.359,0,9.3024,0,6.8931,1.9026,0.3969,0.0513,0,14.535,0.8253,0,0,32.6925,26.8389,5.724,0,0.2538,0,9.36,0,6.93,1.91,0.4,0.05,0,14.62,0.83,0,0,32.88,27,5.76,0,0.26
"NLA06608-1968",12295038,349,2.11,0.041,0,0.099,0,0,0,0,0,0,0,0.0144,0,0.3546,1.3527,0,0,0.0405,0.0837,0,5.09,0,0,0,0,0,0,0,0.74,0,18.23,69.55,0,0,2.08,4.3,1.9,0.031,0,0.0945,0,0,0,0,0,0,0,0.0144,0,0.3024,1.1214,0,0,0.0297,0.0711,0,5.78,0,0,0,0,0,0,0,0.88,0,18.51,68.63,0,0,1.82,4.35,0.53,0.07,0,0.1845,0,0,0,0,0,0.0999,0,0.0144,0,2.2356,10.0449,0.0117,0.1836,0.2565,0.2457,0,1.39,0,0,0,0,0,0.75,0,0.11,0,16.84,75.66,0.09,1.38,1.93,1.85,0.49,0.198,0,0.2313,0,0.1755,0.1998,0,0,0.2358,0,0.0144,0,5.4612,26.7417,0.0234,6.1632,0.7587,0.2934,0,0.57,0,0.44,0.5,0,0,0.59,0,0.04,0,13.55,66.36,0.06,15.29,1.88,0.73
"NLA06608-1975",14619466,901,7.37,3.881,0,3.3183,0,9.6057,3.9447,2.1825,0.4518,0.0279,0.4419,0,4.6341,0.5688,9.5076,2.1501,12.3696,0.0936,3.3552,0,6.3,0,18.24,7.49,4.15,0.86,0.05,0.84,0,8.8,1.08,18.06,4.08,23.49,0.18,6.37,10.33,1.931,0,1.9728,0,5.0526,1.9215,1.0998,0.1908,0.0207,0.2529,0,3.0312,0.2529,2.3337,0.1854,1.3392,0.0864,0.945,0,10.56,0,27.04,10.28,5.89,1.02,0.11,1.35,0,16.22,1.35,12.49,0.99,7.17,0.46,5.06,6.14,5.202,0,5.5386,0,12.8052,5.0247,3.0654,0.6849,0.036,0.4743,0,5.0715,0.729,15.6735,3.4398,26.6895,0.0936,5.4603,0,6.53,0,15.1,5.93,3.62,0.81,0.04,0.56,0,5.98,0.86,18.49,4.06,31.48,0.11,6.44,4.92,8.249,0,12.636,0,18.4743,7.4781,5.0292,1.3122,0.2439,0.5751,0.0288,5.8248,1.0476,27.0468,4.2156,73.0008,0.162,10.6227,0,7.53,0,11.02,4.46,3,0.78,0.15,0.34,0.02,3.47,0.62,16.13,2.51,43.53,0.1,6.33
"NLA06608-1985",23016890,1624,2.66,6.314,0,7.1037,0,6.8193,6.876,3.1401,0.4563,0.0459,0.657,129.5199,0.0639,58.7457,7.893,0.5067,12.4443,0.6156,2.1825,0,3,0,2.88,2.9,1.32,0.19,0.02,0.28,54.63,0.03,24.78,3.33,0.21,5.25,0.26,0.92,3.49,1.8,0,2.8314,0,2.8467,1.5039,0.7326,0.1719,0.0126,0.2565,32.886,0.0072,7.5519,1.2771,0.0963,0.0027,0.3087,1.0512,0,5.49,0,5.52,2.92,1.42,0.33,0.02,0.5,63.81,0.01,14.65,2.48,0.19,0.01,0.6,2.04,2.64,5.836,0,6.6618,0,6.6519,6.2874,2.8917,0.4185,0.0459,0.6336,122.2011,0.0639,54.1863,7.1586,0.4941,10.8189,0.6003,2.1204,0,3.01,0,3.01,2.84,1.31,0.19,0.02,0.29,55.24,0.03,24.49,3.24,0.22,4.89,0.27,0.96,2.81,11.55,0,12.9825,0,9.7155,11.7972,6.8184,1.0332,0.0558,0.8298,212.2992,0.0864,103.1895,17.0082,1.1907,30.5883,0.7785,2.8917,0,3.16,0,2.36,2.87,1.66,0.25,0.01,0.2,51.62,0.02,25.09,4.14,0.29,7.44,0.19,0.7
"NLA06608-1989",23203398,595,0.69,0.071,0,0.0315,0,0.0774,0.0801,0.0099,0,0.0144,0,0,0,9.8424,0.1512,0,0,0.0315,0,0,0.31,0,0.76,0.78,0.1,0,0.14,0,0,0,96.14,1.48,0,0,0.31,0,0.77,0.04,0,0.0315,0,0.0639,0.0459,0.0099,0,0.0144,0,0,0,4.8627,0.1116,0,0,0.0225,0,0,0.61,0,1.24,0.89,0.19,0,0.28,0,0,0,94.2,2.16,0,0,0.44,0,0.87,0.243,0,0.0315,0,0.1296,0.3015,0.0324,0,0.0144,0,0,0,27.0684,0.3852,0,0,0.0315,0,0,0.11,0,0.46,1.08,0.12,0,0.05,0,0,0,96.69,1.38,0,0,0.11,0,0.59,0.398,0,0.0315,0,0.3024,0.3906,0.0333,0,0.0144,0,0,0,65.9178,0.5598,0,0,0.0315,0.0846,0,0.05,0,0.45,0.58,0.05,0,0.02,0,0,0,97.85,0.83,0,0,0.05,0.13
"NLA06608-1992",1299536,81,0,0,0,0.0054,0,0,0,0,0,0,0.0045,0,0,0.009,0,0.0945,0,9e-04,0,0,4.74,0,0,0,0,0,0,3.95,0,0,7.89,0,82.89,0,0.79,0,0.16,0.001,0,0.0054,0,0,0.0036,0,0,0,0.0288,0.0018,0,0.0189,0,0.5229,0.0189,0.009,0,0,0.89,0,0,0.59,0,0,0,4.73,0.3,0,3.1,0,85.86,3.1,1.48,0,1.04,0.089,0,0.0558,0,0.0234,0.306,0.0054,0,0.0099,1.1682,0.0063,0,0.2547,0,5.1804,1.2024,0.3555,0,0,0.65,0,0.27,3.57,0.06,0,0.12,13.63,0.07,0,2.97,0,60.46,14.03,4.15,0,1.12,0.349,0,0.3114,0,0.2349,1.2078,0.0054,0,0.0099,3.5424,0.0117,0,1.1007,0,19.8288,3.7116,1.0881,0,0,1,0,0.76,3.89,0.02,0,0.03,11.41,0.04,0,3.54,0,63.85,11.95,3.5,0
"NLA06608-1998",6827873,183,0.11,0.001,0,0.1251,0,0.0144,0,0,0,0,0.4527,0.0333,0.1017,0,0.0252,0,0,0.1746,0.0018,0,13.47,0,1.55,0,0,0,0,48.73,3.58,10.95,0,2.71,0,0,18.79,0.19,0.06,0.001,0,0.1305,0,0.018,0,0,0,0,0.7137,0.054,0.1782,0,0.0342,0,0,0.4437,0.0018,0,8.29,0,1.14,0,0,0,0,45.34,3.43,11.32,0,2.17,0,0,28.19,0.11,0.02,0.003,0,0.5922,0,0.0486,0,0,0,0,4.3209,0.6471,2.1069,0,0.0702,0,0,5.0904,0.0261,0,4.59,0,0.38,0,0,0,0,33.49,5.02,16.33,0,0.54,0,0,39.45,0.2,0.07,0.028,0,2.5227,0,0.4284,0.009,0,0,0,12.1329,1.9287,6.5034,0.0918,0.5202,0,0,15.0174,0.3303,0,6.39,0,1.08,0.02,0,0,0,30.73,4.88,16.47,0.23,1.32,0,0,38.03,0.84
